trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
570,False,"{'a': 0.5, 'e': 0.1572956799768517}",20,2,28.691148927515716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.15650920157696746}",20,5,-6.503963799198106,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.1557266555690826}",25,0,35.437946560198796,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.1549480222912372}",25,14,19.947471062623958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.15417328217978102}",25,1,33.7264733932819,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.1534024157688821}",25,8,0.9058871015945047,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.1526354036900377}",20,8,12.598661858439405,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.1518722266715875}",20,6,19.596761924210156,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.15111286553822956}",20,9,20.707423167386942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.15035730121053842}",20,14,-31.637389846486403,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
580,False,"{'a': 0.5, 'e': 0.14960551470448571}",25,6,15.817828416448132,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.14885748713096328}",30,15,12.490079953218261,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.14811319969530848}",25,11,26.350545424745196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,11,-7.214625617768534,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.14663577052834778}",20,11,14.000288730829626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.14590259167570604}",20,4,19.219921789319024,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.14517307871732751}",25,15,17.55248038070817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.14444721332374086}",20,8,-19.265488435951895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
588,False,"{'a': 0.5, 'e': 0.14372497725712216}",30,21,18.708322340623038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.14300635237083656}",25,13,-0.606759665317016,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,15,7.390317127519465,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.14157986400593744}",20,11,10.25071966426944,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.14087196468590776}",20,10,19.103807172872422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.14016760486247823}",30,19,19.92134542630568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.13946676683816583}",20,8,24.215919188822923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.138769433003975}",20,10,18.06665344919448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.13807558583895513}",25,13,-1.4133330835245526,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.13738520790976036}",25,17,13.56084564704666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.13669828187021155}",20,8,-12.694910479853874,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.13601479046086049}",25,0,15.240607635600966,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 0.1353347165085562}",20,13,1.7979386369593384,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.1346580429260134}",20,8,19.118256997929944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.13398475271138333}",25,8,-15.921108516236355,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
603,False,"{'a': 0.5, 'e': 0.13331482894782642}",25,16,19.75336998311562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.13264825480308728}",20,0,25.98595218340538,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.13198501352907185}",20,12,13.834095980622694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.1313250884614265}",35,20,13.059610113839707,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.13066846301911936}",25,19,12.081843550847802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.13001512070402377}",20,16,9.269958638001118,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.12936504510050365}",25,19,12.657039525460537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,8,23.90742026990354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.12807462877562611}",20,12,7.426189032529183,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.12743425563174798}",25,5,22.728908507430667,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.12679708435358925}",25,12,21.016038293954445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.1261630989318213}",25,15,19.127664341880052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.1255322834371622}",30,16,14.243193738277359,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.12490462201997637}",25,0,27.27626507990607,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.1242800989098765}",20,3,16.380110276092417,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.12365869841532712}",25,0,25.974864795194563,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 0.12304040492325048}",20,0,30.90448954328981,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.5, 'e': 0.12242520289863422}",20,10,-67.41014548135702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
621,False,"{'a': 0.5, 'e': 0.12181307688414106}",25,15,19.736003666025816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.12120401149972035}",20,8,6.935939067539428,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.12059799144222175}",20,11,18.887012289111265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.11999500148501063}",20,16,8.438771020268739,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.11939502647758558}",30,20,16.767894428735744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.11879805134519765}",30,13,18.132855956644995,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,11,10.639420506646092,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.11761304078302931}",20,8,-0.962228165628285,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.11702497557911416}",25,8,3.5226989100583515,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.11643985070121858}",30,0,22.77715034037096,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.1158576514477125}",20,10,-29.788897158115123,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
632,False,"{'a': 0.5, 'e': 0.11527836319047394}",30,14,27.69234319152656,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.11470197137452157}",30,10,11.305118479483458,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.11412846151764895}",30,16,25.879180208183765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.11355781921006071}",20,10,20.340836170661802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.1129900301140104}",20,5,26.792802618945977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.11242507996344035}",30,12,30.55812381074962,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.11186295456362315}",20,8,21.22459122992772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.11130363979080503}",35,24,20.83247487966336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.110747121591851}",25,14,20.474459409507077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.11019338598389175}",20,10,17.846374904779378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.10964241905397229}",30,16,-2.3304890487006222,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.10909420695870244}",20,11,15.49890110644756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.10854873592390892}",25,16,17.34793302293003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.10800599224428938}",20,11,-9.626574883832038,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.10746596228306793}",20,6,28.99331684211796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.10692863247165259}",25,19,10.826206520014036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.10639398930929432}",20,12,4.896890161123244,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.10586201936274785}",20,8,22.825260235920236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.1053327092659341}",25,9,27.919837812194448,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.10480604571960443}",20,10,10.017813430729039,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.10428201549100642}",20,15,3.440855180218006,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.10376060541355138}",20,16,8.521399633575712,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.10324180238648363}",20,10,15.31570222129198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.10272559337455121}",25,10,27.214278243382886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.10221196540767845}",20,12,14.126507620120842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.10170090558064006}",25,8,-2.0144157720433786,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.10119240105273686}",20,7,26.28507741508491,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.10068643904747317}",20,9,12.584072880435595,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.1001830068522358}",25,15,-36.57266589724978,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
661,False,"{'a': 0.5, 'e': 0.09968209181797462}",20,12,16.29289274477234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.09918368135888475}",25,14,22.67642942832233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.09868776295209034}",25,11,-14.106902608626068,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.5, 'e': 0.09819432413732988}",35,24,11.898165503303584,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.09770335251664322}",20,9,19.27067914717381,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.09721483575406001}",20,10,18.47678423494564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.09672876157528972}",20,0,34.89009497505974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 0.09624511776741326}",20,14,-0.00449032397200555,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.0957638921785762}",20,14,11.201579004497166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.09528507271768331}",20,9,16.94759779277105,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.0948086473540949}",20,9,21.542110043516185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.09433460411732442}",25,10,24.904217040769883,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.0938629310967378}",25,14,13.93528541156321,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.09339361644125412}",30,10,-9.84785754260265,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
675,False,"{'a': 0.5, 'e': 0.09292664835904783}",20,6,25.292034817088698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.0924620151172526}",20,9,9.264777008091933,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.09199970504166634}",30,19,22.25471912088694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.091539706516458}",25,20,11.020553039700985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.09108200798387571}",25,13,23.347273881120795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.09062659794395633}",20,9,18.772250015408083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.09017346495423655}",30,10,30.637933299656932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.08972259762946537}",30,22,15.789314120191785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.08927398464131804}",30,14,12.457165598030233,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.08882761471811144}",25,12,25.55620088040763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.0883834766445209}",20,14,-11.397493307581767,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.08794155926129829}",35,24,22.019633557883765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.0875018514649918}",20,6,14.972099745506927,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,10,15.056192614144276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.0866290204966285}",20,16,7.511534541022845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.08619587539414536}",25,19,13.630518694919264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.08576489601717463}",20,6,28.837851037939643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.08533607153708876}",20,8,-1.6604012665984955,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.08490939117940331}",25,16,17.652615592116707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.0844848442235063}",25,13,21.563041875637424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.08406242000238877}",20,12,15.435737973805711,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.08364210790237682}",35,28,14.179839719865535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.08322389736286494}",30,14,-8.236399758414203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
698,False,"{'a': 0.5, 'e': 0.0828077778760506}",25,15,11.404255454107904,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.08239373898667036}",20,8,-21.62654061705754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
700,False,"{'a': 0.5, 'e': 0.081981770291737}",20,2,27.720361123199098,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.08157186144027832}",25,20,8.84891150550598,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.08116400213307692}",25,17,14.543840529355396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.08075818212241154}",25,18,10.999846724492008,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.08035439121179949}",25,11,23.610704862600574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.07995261925574049}",20,14,13.491798334146086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.07955285615946178}",20,4,16.72962359582303,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.07915509187866447}",20,6,10.816661231654766,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.07875931641927116}",30,16,8.12588169074213,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.0783655198371748}",30,16,27.717817127899956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.07797369223798892}",20,14,12.195395457949983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.07758382377679898}",25,8,34.171186511465045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.07719590465791498}",20,10,5.590850097889836,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.07680992513462541}",25,15,17.041447659705213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,10,16.57973935516488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.07604374613140752}",20,11,15.930939651387908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.07566352740075048}",20,14,13.411527631162507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.07528520976374672}",20,8,11.914457742058747,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.074908783714928}",20,9,23.660216125878822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.07453423979635335}",20,10,-23.47869086113908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
720,False,"{'a': 0.5, 'e': 0.07416156859737158}",25,17,-30.135549119121517,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
721,False,"{'a': 0.5, 'e': 0.07379076075438473}",25,11,13.834581029466701,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.0734218069506128}",30,22,15.005063080031483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.07305469791585974}",25,9,28.098090986347607,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.07268942442628044}",25,12,24.492853359148242,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.07232597730414904}",25,20,8.154104606555395,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.07196434741762829}",35,18,31.04035274279622,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.07160452568054015}",25,13,20.10087378754938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.07124650305213745}",30,13,32.41560997624579,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.07089027053687676}",30,13,21.728972875138215,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.07053581918419238}",25,18,12.046594659349017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.07018314008827141}",25,19,13.155663065992444,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.06983222438783006}",30,20,17.830349707981462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.0694830632658909}",20,6,25.719432271605672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.06913564794956145}",25,16,9.354878686903323,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.06878996970981364}",20,6,-13.056581297000651,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
736,False,"{'a': 0.5, 'e': 0.06844601986126457}",25,14,14.696893577081925,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.06810378976195826}",25,19,13.98448889576754,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.06776327081314847}",25,18,11.721287097832949,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.06742445445908272}",20,16,7.9870051177489305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.06708733218678731}",20,15,1.704192700036898,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.06675189552585337}",25,11,22.396475179347576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.06641813604822411}",20,16,8.561039726781221,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.06608604536798299}",20,14,-29.587807939864973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.06575561514114306}",20,14,12.99543798902201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.06542683706543735}",20,14,10.291829299031201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.06509970288011016}",20,14,9.849999120717216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.06477420436570962}",25,12,21.611320606740797,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.06445033334388106}",25,17,15.704801966191852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.06412808167716166}",20,12,-6.6935297508669755,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.06380744126877586}",25,10,22.748825089206907,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.5, 'e': 0.06348840406243197}",25,6,28.89009747082696,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.0631709620421198}",25,15,14.264171712716962,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.06285510723190921}",30,20,17.370358914465196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.06254083169574966}",20,0,-23.44644861650859,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
